42397 	 0.998909 	 0.000143 	 135.124070 	 0.019401
42078 	 1.000189 	 0.000141 	 134.951051 	 0.019052
42019 	 1.001554 	 0.000144 	 134.767159 	 0.019339
42441 	 1.000366 	 0.000139 	 134.927206 	 0.018721
42071 	 1.000002 	 0.000141 	 134.976347 	 0.019011
42308 	 0.999010 	 0.000141 	 135.110363 	 0.019010
42262 	 0.999713 	 0.000157 	 135.015360 	 0.021136
42225 	 1.000341 	 0.000141 	 134.930586 	 0.018994
42502 	 0.999401 	 0.000138 	 135.057477 	 0.018635
42121 	 1.000377 	 0.000142 	 134.925760 	 0.019116
42055 	 1.001098 	 0.000142 	 134.828563 	 0.019145
42028 	 1.000990 	 0.000222 	 134.843061 	 0.029839
41975 	 1.002758 	 0.000142 	 134.605332 	 0.019066
42191 	 0.999396 	 0.000486 	 135.058179 	 0.065708
42570 	 0.996692 	 0.000547 	 135.424566 	 0.074288
41948 	 1.004208 	 0.000140 	 134.410961 	 0.018696
42184 	 1.034056 	 0.000001 	 130.531178 	 0.000100
42324 	 1.000395 	 0.000138 	 134.923247 	 0.018622
41945 	 1.005934 	 0.000184 	 134.180372 	 0.024519
42237 	 0.999401 	 0.000186 	 135.057535 	 0.025168
42532 	 1.009453 	 0.000591 	 133.712653 	 0.078346
42357 	 0.998976 	 0.000142 	 135.115014 	 0.019270
41924 	 1.005243 	 0.000141 	 134.272603 	 0.018866
42548 	 1.000180 	 0.000489 	 134.952354 	 0.066043
42629 	 0.999925 	 0.000139 	 134.986765 	 0.018747
41978 	 1.002647 	 0.000142 	 134.620314 	 0.019126
41928 	 1.004761 	 0.000147 	 134.337045 	 0.019614
42448 	 0.999958 	 0.000140 	 134.982226 	 0.018872
42017 	 1.002015 	 0.000145 	 134.705123 	 0.019533
42223 	 1.000398 	 0.000142 	 134.922910 	 0.019135
42643 	 1.000908 	 0.000155 	 134.854151 	 0.020827
42542 	 1.000966 	 0.000493 	 134.846372 	 0.066383
42190 	 0.999941 	 0.000149 	 134.984613 	 0.020179
41991 	 1.001611 	 0.000167 	 134.759474 	 0.022437
42580 	 1.000922 	 0.000503 	 134.852256 	 0.067722
42604 	 1.000382 	 0.000138 	 134.925043 	 0.018610
42264 	 1.000132 	 0.000146 	 134.958756 	 0.019748
42286 	 0.999555 	 0.000173 	 135.036646 	 0.023430
42084 	 1.000845 	 0.000194 	 134.862660 	 0.026175
42374 	 1.000150 	 0.000147 	 134.956420 	 0.019824
41940 	 1.006759 	 0.000181 	 134.070374 	 0.024138
42272 	 0.999467 	 0.000144 	 135.048591 	 0.019444
41918 	 1.005817 	 0.000138 	 134.196024 	 0.018475
42400 	 0.998658 	 0.000141 	 135.157932 	 0.019080
42609 	 1.000213 	 0.000138 	 134.947789 	 0.018648
42024 	 1.001129 	 0.000140 	 134.824352 	 0.018913
42204 	 0.999830 	 0.000158 	 134.999566 	 0.021285
42527 	 1.013796 	 0.002716 	 133.139780 	 0.356681
41950 	 1.004456 	 0.000144 	 134.377767 	 0.019204
42189 	 0.999920 	 0.000148 	 134.987419 	 0.019966
42104 	 0.999943 	 0.000143 	 134.984250 	 0.019320
41954 	 1.003453 	 0.000142 	 134.512085 	 0.019084
42361 	 0.999184 	 0.000140 	 135.086868 	 0.018974
42266 	 1.000378 	 0.000168 	 134.925589 	 0.022598
41994 	 1.001760 	 0.000145 	 134.739482 	 0.019554
42396 	 0.999419 	 0.000142 	 135.055053 	 0.019135
42300 	 0.999574 	 0.000139 	 135.034151 	 0.018813
42166 	 1.000235 	 0.000143 	 134.944929 	 0.019357
42444 	 1.000455 	 0.000146 	 134.915192 	 0.019641
42402 	 0.964330 	 0.000049 	 139.969312 	 0.007162
42197 	 0.999741 	 0.000150 	 135.011630 	 0.020201
42583 	 0.998558 	 0.000694 	 135.171563 	 0.093975
41960 	 1.002764 	 0.000217 	 134.604599 	 0.029131
42387 	 0.998977 	 0.000137 	 135.114823 	 0.018564
42309 	 0.998954 	 0.000137 	 135.117935 	 0.018594
42082 	 1.000333 	 0.000146 	 134.931607 	 0.019728
42061 	 1.001155 	 0.000142 	 134.820845 	 0.019134
42252 	 1.001049 	 0.000145 	 134.835181 	 0.019532
41990 	 1.002402 	 0.000147 	 134.653130 	 0.019695
42215 	 0.999372 	 0.000143 	 135.061397 	 0.019308
42469 	 0.999294 	 0.000140 	 135.071946 	 0.018954
42018 	 1.001573 	 0.000147 	 134.764635 	 0.019783
42180 	 0.999240 	 0.000146 	 135.079270 	 0.019738
42124 	 0.999816 	 0.000148 	 135.001378 	 0.019923
42160 	 1.000824 	 0.000169 	 134.865509 	 0.022818
41913 	 1.007285 	 0.000140 	 134.000389 	 0.018640
42003 	 1.002113 	 0.000141 	 134.692016 	 0.018961
42299 	 0.999122 	 0.000140 	 135.095269 	 0.018869
42623 	 1.000605 	 0.000143 	 134.894973 	 0.019218
42128 	 0.999994 	 0.000147 	 134.977444 	 0.019893
41974 	 1.002471 	 0.000143 	 134.643865 	 0.019193
42210 	 0.999122 	 0.000145 	 135.095210 	 0.019648
42142 	 1.000153 	 0.000330 	 134.955894 	 0.044473
42303 	 0.999549 	 0.000140 	 135.037480 	 0.018926
42214 	 0.999499 	 0.000262 	 135.044300 	 0.035347
42049 	 1.001144 	 0.000146 	 134.822393 	 0.019606
42349 	 0.999560 	 0.000139 	 135.035981 	 0.018723
41957 	 1.003162 	 0.000142 	 134.551134 	 0.019067
42126 	 0.999776 	 0.000145 	 135.006867 	 0.019600
42452 	 0.999587 	 0.000140 	 135.032358 	 0.018887
42333 	 0.999002 	 0.000140 	 135.111396 	 0.018893
41997 	 1.001988 	 0.000146 	 134.708822 	 0.019649
41902 	 1.023040 	 0.000003 	 131.936829 	 0.000354
